veiculo_titulo,veiculo_link_lote,veiculo_imagem,veiculo_patio_uf,veiculo_ano_fabricacao,veiculo_km,veiculo_valor_lance_atual,veiculo_situacao,veiculo_data_leilao,veiculo_tipo_combustivel,veiculo_cor,veiculo_possui_chave,veiculo_tipo_retomada,veiculo_tipo,veiculo_valor_fipe,veiculo_fabricante,veiculo_modelo,veiculo_patio_uf_localizacao
FORD/FIESTA 1.6 FLEX (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/ford/fiesta-1.6-flex-(4p)/ano.2012/f32a8773-141c-11ee-81dc-02420a000018,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751635983300_f1dc7c54-66b8-41b4-8da4-1a04a091b8d7_pequena_leilo.webp,AM,2012,N/A,"R$ 16.900,00",Leilão ao vivo em: 2 dias 15h13m15s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FIAT/MOBI LIKE (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/fiat/mobi-like-(4p)/ano.2020/a18433e5-25fe-11f0-bcc9-02420a000216,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751636072975_67625eae-2eab-4093-87b5-43389684cf7c_pequena_leilo.webp,AM,2019,110.977 km,"R$ 24.700,00",Leilão ao vivo em: 2 dias 15h13m44s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FORD/FOCUS HATCH (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/ford/focus-hatch-(4p)/ano.2007/2a59addb-24fd-11f0-bcc9-02420a000216,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751635950663_b6c9bbbb-b5f7-4d35-9adf-7144fed09abf_pequena_leilo.webp,AM,2006,241.338 km,"R$ 10.700,00",Leilão ao vivo em: 2 dias 15h14m12s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHEVROLET/ONIX 10MT LT2,https://leilo.com.br/leilao/manaus-amazonas/carros/chevrolet/onix-10mt-lt2/ano.2022/047b0808-303b-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751893964780_a4dbbb2f-a7cf-410f-a8bc-26f14f793e6b_pequena_leilo.webp,AM,2021,82.968 km,"R$ 37.200,00",Leilão ao vivo em: 2 dias 15h15m11s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FORD/FIESTA 1.6 FLEX (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/ford/fiesta-1.6-flex-(4p)/ano.2012/ebc9370d-8fee-11ef-b411-02420a0000bf,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751893385317_c030cc83-368d-4c52-852b-f32983800f12_pequena_leilo.webp,AM,2012,153.681 km,"R$ 16.900,00",Leilão ao vivo em: 2 dias 15h15m40s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RENAULT/KWID ZEN 1.0 MECANICO (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/renault/kwid-zen-1.0-mecanico-(4p)/ano.2022/dee40c70-eb11-11ef-bd15-02420a00000b,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751894156197_acb7bb49-3edf-467b-8e19-77b636dc4752_pequena_leilo.webp,AM,2021,108.834 km,"R$ 25.800,00",Leilão ao vivo em: 2 dias 15h16m10s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NISSAN/VERSA SV FLEX (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/nissan/versa-sv-flex-(4p)/ano.2013/7a2a8e5c-fdaa-11ef-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751893470334_71b00fe7-8d35-4890-b83f-438276e91dd9_pequena_leilo.webp,AM,2012,N/A,"R$ 20.300,00",Leilão ao vivo em: 2 dias 15h16m39s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RENAULT/LOGAN EXPRESSION (2P/4P),https://leilo.com.br/leilao/manaus-amazonas/carros/renault/logan-expression-(2p%2F4p)/ano.2011/a62de42a-25e4-11f0-bcc9-02420a000216,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751893474239_ff7fa135-6565-4d9b-9301-334e2d7642f5_pequena_leilo.webp,AM,2010,207.196 km,"R$ 13.000,00",Leilão ao vivo em: 2 dias 15h17m8s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHEVROLET/ONIX 10MT LT2,https://leilo.com.br/leilao/manaus-amazonas/carros/chevrolet/onix-10mt-lt2/ano.2023/92166e93-30f7-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751893445545_f8a1b802-58fe-4067-a31b-c42d46dd5db0_pequena_leilo.webp,AM,2023,101.642 km,"R$ 38.800,00",Leilão ao vivo em: 2 dias 15h17m37s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FIAT/CRONOS DRIVE GSR,https://leilo.com.br/leilao/manaus-amazonas/carros/fiat/cronos-drive-gsr/ano.2019/c14a6736-30fb-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751893416103_fdcbdbff-c382-4d7d-8d8c-b3cc21273581_pequena_leilo.webp,AM,2018,143.238 km,"R$ 33.000,00",Leilão ao vivo em: 2 dias 15h18m5s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHEVROLET/ONIX 1.0 TURBO AUTOMATICO PREMIER2,https://leilo.com.br/leilao/benevides-para/carros/chevrolet/onix-1.0-turbo-automatico-premier2/ano.2023/d8012862-1bcf-11f0-abeb-02420a0000a3,https://leilo.com.br/lote/fotos-modelo/carro.jpg,PA,2023,N/A,"R$ 49.400,00",Leilão ao vivo em: 2 dias 15h19m5s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHEVROLET/ONIX 10TMT LTZ,https://leilo.com.br/leilao/benevides-para/carros/chevrolet/onix-10tmt-ltz/ano.2021/d76b3b5a-196f-11f0-bf87-02420a000088,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751896202657_980025c4-2b91-47fb-a6b1-3eced8cf4e5a_pequena_leilo.webp,PA,2021,134.484 km,"R$ 38.500,00",Leilão ao vivo em: 2 dias 15h19m34s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHEVROLET/ONIX 10TAT LTZ,https://leilo.com.br/leilao/benevides-para/carros/chevrolet/onix-10tat-ltz/ano.2024/5e61ef49-359a-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751896170426_c55a11f9-cf0e-43c8-82b9-8df0c908fe9c_pequena_leilo.webp,PA,2024,19.138 km,"R$ 51.900,00",Leilão ao vivo em: 2 dias 15h19m47s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FORD/KA HATCH SE 1.0 C (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/ford/ka-hatch-se-1.0-c-(4p)/ano.2020/521a5eac-ad06-11ef-8e48-02420a000017,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751896173757_ed57f080-6096-4cbf-9649-db752fc75cb9_pequena_leilo.webp,AM,2019,162.718 km,"R$ 27.400,00",Leilão ao vivo em: 2 dias 15h20m14s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
VOLKSWAGEN/POLO SEDAN 1.6 (4P),https://leilo.com.br/leilao/benevides-para/carros/volkswagen/polo-sedan-1.6-(4p)/ano.2012/6e9e950f-df51-11ef-903d-02420a000042,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751897341448_04479e77-7ef4-4a6b-959e-12a19792d090_pequena_leilo.webp,PA,2011,264.709 km,"R$ 21.200,00",Leilão ao vivo em: 2 dias 15h20m43s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RENAULT/LOGAN EXPRESSION 1016V (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/renault/logan-expression-1016v-(4p)/ano.2012/3f6dedd9-09a2-11f0-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751897214875_bcc51859-8a00-400b-b90e-ffb7df67fe58_pequena_leilo.webp,AM,2011,140.611 km,"R$ 12.200,00",Leilão ao vivo em: 2 dias 15h21m12s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FORD/FIESTA 1.6 FLEX (4P),https://leilo.com.br/leilao/benevides-para/carros/ford/fiesta-1.6-flex-(4p)/ano.2014/f79e521b-0102-11f0-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751896082249_040093b4-360a-49b8-a96b-4b3215401c3f_pequena_leilo.webp,PA,2013,78.298 km,"R$ 19.700,00",Leilão ao vivo em: 2 dias 15h21m42s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FIAT/UNO ATTRACTIVE (4P),https://leilo.com.br/leilao/benevides-para/carros/fiat/uno-attractive-(4p)/ano.2015/d18e2852-214c-11f0-bcc9-02420a000216,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751896084753_bd078eac-d652-456a-a2d3-9827aff8e4ae_pequena_leilo.webp,PA,2014,159.316 km,"R$ 19.600,00",Leilão ao vivo em: 2 dias 15h22m11s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FORD/FIESTA 1.6 FLEX (4P),https://leilo.com.br/leilao/benevides-para/carros/ford/fiesta-1.6-flex-(4p)/ano.2009/1c7eaec8-0049-11f0-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751896054391_5d1bf073-45e4-4bff-9532-4299084b8e12_pequena_leilo.webp,PA,2009,140.049 km,"R$ 14.600,00",Leilão ao vivo em: 2 dias 15h22m40s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHEVROLET/SPIN LTZ 1.8L AUTOMATICO,https://leilo.com.br/leilao/manaus-amazonas/carros/chevrolet/spin-ltz--1.8l-automatico/ano.2017/65934348-300a-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751896020939_57a544f9-67ed-4f0c-b29f-b165168e7655_pequena_leilo.webp,AM,2016,365.268 km,"R$ 33.900,00",Leilão ao vivo em: 2 dias 15h23m9s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FIAT/SIENA ATTRACTIVE (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/fiat/siena-attractive-(4p)/ano.2014/e72a35ed-34bf-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751895990422_ee97d844-9bb9-4c98-9a21-5f8b95314906_pequena_leilo.webp,AM,2013,N/A,"R$ 18.100,00",Leilão ao vivo em: 2 dias 15h23m39s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
VOLKSWAGEN/JETTA (4P),https://leilo.com.br/leilao/benevides-para/carros/volkswagen/jetta-(4p)/ano.2008/7add0d2d-2b88-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751896996866_8c6ac169-dc32-46ff-b869-dffc0292d393_pequena_leilo.webp,PA,2008,260.947 km,"R$ 20.300,00",Leilão ao vivo em: 2 dias 15h24m8s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FORD/KA HATCH SE 1.0 B (4P),https://leilo.com.br/leilao/benevides-para/carros/ford/ka-hatch-se-1.0-b-(4p)/ano.2017/e05c2925-f083-11ef-bd15-02420a00000b,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751897082215_f43bb67a-589b-4119-ac9e-d41ec5f876b6_pequena_leilo.webp,PA,2016,95.614 km,"R$ 21.600,00",Leilão ao vivo em: 2 dias 15h24m37s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
VOLKSWAGEN/GOL RALLYE (4P/2P),https://leilo.com.br/leilao/benevides-para/carros/volkswagen/gol-rallye-(4p%2F2p)/ano.2012/2defbcb0-f6ac-11ef-9028-02420a000044,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751895901139_862f679c-fc2a-4cf3-b042-3b8496e4657f_pequena_leilo.webp,PA,2011,271.594 km,"R$ 17.800,00",Leilão ao vivo em: 2 dias 15h25m6s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
VOLKSWAGEN/VOYAGE 1.0 (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/volkswagen/voyage-1.0-(4p)/ano.2010/05cee7dd-300e-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751895905344_c1bdb262-f814-4393-ac97-7cd4014aafa7_pequena_leilo.webp,AM,2009,156.722 km,"R$ 14.400,00",Leilão ao vivo em: 2 dias 15h25m36s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
VOLKSWAGEN/NOVO FOX TRENDLINE MB (4P/2P),https://leilo.com.br/leilao/benevides-para/carros/volkswagen/novo-fox-trendline-mb-(4p%2F2p)/ano.2016/bbfbe0b4-2c4b-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751895840749_626b5689-0fa6-4629-ab76-180f210b20a1_pequena_leilo.webp,PA,2015,N/A,"R$ 26.200,00",Leilão ao vivo em: 2 dias 15h26m5s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RENAULT/LOGAN EXPRESSION (4P),https://leilo.com.br/leilao/benevides-para/carros/renault/logan-expression-(4p)/ano.2017/519b99d5-09bf-11f0-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751895844107_8b8fb7d2-ed99-4628-bfca-eca5bbee4840_pequena_leilo.webp,PA,2016,98.708 km,"R$ 21.000,00",Leilão ao vivo em: 2 dias 15h26m35s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
VOLKSWAGEN/NOVO GOL CITY (2P/4P),https://leilo.com.br/leilao/benevides-para/carros/volkswagen/novo-gol-city-(2p%2F4p)/ano.2014/61f4b89b-19fd-11f0-bf87-02420a000088,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751895812759_90470f8c-e440-4f32-b16c-26635807dada_pequena_leilo.webp,PA,2013,83.373 km,"R$ 15.800,00",Leilão ao vivo em: 2 dias 15h27m4s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
VOLKSWAGEN/FOX ROCK IN RIO (4P/2P),https://leilo.com.br/leilao/benevides-para/carros/volkswagen/fox-rock-in-rio-(4p%2F2p)/ano.2014/3227982e-0027-11f0-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751895781467_67b668a6-c442-4770-98fd-30dd3f6dac70_pequena_leilo.webp,PA,2013,195.751 km,"R$ 23.700,00",Leilão ao vivo em: 2 dias 15h27m33s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FORD/KA HATCH SE 1.0 B (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/ford/ka-hatch-se-1.0-b-(4p)/ano.2018/13b6dc29-3d5c-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751895750629_fc888914-66aa-4e14-9cf7-04c62637dcc8_pequena_leilo.webp,AM,2017,91.067 km,"R$ 22.500,00",Leilão ao vivo em: 2 dias 15h28m2s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHEVROLET/PRISMA LT (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/chevrolet/prisma-lt-(4p)/ano.2014/d3f52534-4399-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751895754136_35bc11eb-bc5a-4888-8a31-fc7966be7c5d_pequena_leilo.webp,AM,2014,399.364 km,"R$ 23.100,00",Leilão ao vivo em: 2 dias 15h28m32s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FORD/FIESTA FLEX (4P),https://leilo.com.br/leilao/benevides-para/carros/ford/fiesta-flex-(4p)/ano.2010/b6a2e70f-ff79-11ef-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751895723390_64a8230b-f0b7-4f72-b772-69429a4377ac_pequena_leilo.webp,PA,2009,197.870 km,"R$ 13.100,00",Leilão ao vivo em: 2 dias 15h29m1s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHEVROLET/AGILE LTZ (2P/4P),https://leilo.com.br/leilao/benevides-para/carros/chevrolet/agile-ltz-(2p%2F4p)/ano.2011/f51431c6-04d1-11f0-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751896805854_a8b4ec51-73e7-44bd-833b-bc456323e849_pequena_leilo.webp,PA,2010,171.255 km,"R$ 18.200,00",Leilão ao vivo em: 2 dias 15h29m30s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FIAT/SIENA EL FLEX (4P),https://leilo.com.br/leilao/benevides-para/carros/fiat/siena-el-flex-(4p)/ano.2012/31347411-4394-11f0-b593-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,PA,2011,122.675 km,"R$ 16.400,00",Leilão: Leilão: 10/07/2025 Qui • 12:30,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RENAULT/KWID INTENSE (4P),https://leilo.com.br/leilao/benevides-para/carros/renault/kwid-intense-(4p)/ano.2022/cfaaa5c5-fe79-11ef-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751896765478_dddd3156-c050-41b4-ba91-341ec4dd245b_pequena_leilo.webp,PA,2021,72.516 km,"R$ 27.900,00",Leilão ao vivo em: 2 dias 15h31m28s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HYUNDAI/CRETA A ACTION,https://leilo.com.br/leilao/benevides-para/carros/hyundai/creta-a-action/ano.2022/e775cb77-115e-11f0-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751665535328_a1f92134-b863-43b8-aee9-06ca025e36f6_pequena_leilo.webp,PA,2021,74.415 km,"R$ 52.100,00",Leilão ao vivo em: 2 dias 15h31m57s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHEVROLET/ONIX PLUS JOY BLACK,https://leilo.com.br/leilao/manaus-amazonas/carros/chevrolet/onix-plus-joy-black/ano.2021/6818bcb7-da88-11ef-903d-02420a000042,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751665530455_1cee535d-b938-4dd5-b6a4-74ace5dc9843_pequena_leilo.webp,AM,2021,159.827 km,"R$ 33.300,00",Leilão ao vivo em: 2 dias 15h32m26s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHEVROLET/ONIX 10MT HB,https://leilo.com.br/leilao/manaus-amazonas/carros/chevrolet/onix-10mt-hb/ano.2023/8cc46adc-2daa-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751895601400_cae74414-6259-4eb2-9f33-dc2ae7f253ba_pequena_leilo.webp,AM,2023,112.229 km,"R$ 38.000,00",Leilão ao vivo em: 2 dias 15h32m56s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
VOLKSWAGEN/NOVO FOX COMFORTLINE ME (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/volkswagen/novo-fox-comfortline-me-(4p)/ano.2016/947f893a-2d89-11ee-8751-02420a000029,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751895631295_c1afc3a4-6167-4420-9ed3-3a4f558d57d5_pequena_leilo.webp,AM,2015,253.689 km,"R$ 25.500,00",Leilão ao vivo em: 2 dias 15h33m25s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FIAT/UNO VIVACE 1.0 (2P/4P),https://leilo.com.br/leilao/benevides-para/carros/fiat/uno-vivace-1.0-(2p%2F4p)/ano.2012/794182ca-821f-11ed-b848-02420a000015,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751665504182_55bddfa1-de48-4eb2-a640-cea0ab63cf8d_pequena_leilo.webp,PA,2011,129.818 km,"R$ 15.900,00",Leilão ao vivo em: 2 dias 15h34m24s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
VOLKSWAGEN/VOYAGE 1.0 (4P),https://leilo.com.br/leilao/benevides-para/carros/volkswagen/voyage-1.0-(4p)/ano.2010/ce402f0a-4a27-11ed-a391-02420a000011,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751895453984_1d4227eb-a057-40f3-a983-ad31a95d295b_pequena_leilo.webp,PA,2010,128.284 km,"R$ 14.400,00",Leilão ao vivo em: 2 dias 15h34m53s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FORD/FIESTA 1.6 FLEX (4P),https://leilo.com.br/leilao/benevides-para/carros/ford/fiesta-1.6-flex-(4p)/ano.2012/8ceace71-196c-11f0-bf87-02420a000088,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751895450908_32f9479b-1353-4b8c-ab6f-e806be185788_pequena_leilo.webp,PA,2012,140.568 km,"R$ 16.600,00",Leilão ao vivo em: 2 dias 15h35m23s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
KIA/PICANTO EX3 (4P),https://leilo.com.br/leilao/benevides-para/carros/kia/picanto-ex3-(4p)/ano.2011/cc3d2169-03df-11ef-b80e-02420a000059,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751895486314_2e17ca32-832c-4422-9302-a7728720dc37_pequena_leilo.webp,PA,2010,180.590 km,"R$ 17.100,00",Leilão ao vivo em: 2 dias 15h35m36s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FORD/FIESTA 1.6 FLEX (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/ford/fiesta-1.6-flex-(4p)/ano.2011/b5d85378-3a41-11ef-b7fa-02420a00001f,https://leilo.com.br/lote/fotos-modelo/carro.jpg,AM,2010,209.929 km,"R$ 15.300,00",Leilão: Leilão: 10/07/2025 Qui • 12:30,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PEUGEOT/208 ALLURE (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/peugeot/208-allure-(4p)/ano.2016/f1270a11-397f-11ef-b7fa-02420a00001f,https://leilo.com.br/lote/fotos-modelo/carro.jpg,AM,2015,92.871 km,"R$ 23.800,00",Leilão ao vivo em: 2 dias 15h37m26s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FORD/FIESTA FLEX (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/ford/fiesta-flex-(4p)/ano.2014/491e07ad-3add-11ef-9bb1-02420a00002f,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751896454656_ed0c6739-f36c-4922-b52c-5085ea662b67_pequena_leilo.webp,AM,2013,122.002 km,"R$ 17.000,00",Leilão ao vivo em: 2 dias 15h37m48s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
VOLKSWAGEN/GOL MC4 (4P),https://leilo.com.br/leilao/benevides-para/carros/volkswagen/gol-mc4-(4p)/ano.2021/e938e594-4aad-11ef-9ceb-02420a000023,https://leilo.com.br/lote/fotos-modelo/carro.jpg,PA,2020,N/A,"R$ 27.700,00",Leilão ao vivo em: 2 dias 15h39m16s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHEVROLET/AGILE LTZ (2P/4P),https://leilo.com.br/leilao/benevides-para/carros/chevrolet/agile-ltz-(2p%2F4p)/ano.2013/906480c9-4a97-11ef-9ceb-02420a000023,https://leilo.com.br/lote/fotos-modelo/carro.jpg,PA,2012,N/A,"R$ 18.000,00",Leilão ao vivo em: 2 dias 15h39m45s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
VOLKSWAGEN/PASSAT FSI (4P),https://leilo.com.br/leilao/benevides-para/carros/volkswagen/passat-fsi-(4p)/ano.2006/b59a1321-f5fd-11ef-bd15-02420a00000b,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751895532367_a441e265-91a5-42a8-b1f7-b1be9cafe95f_pequena_leilo.webp,PA,2006,215.413 km,"R$ 17.100,00",Leilão ao vivo em: 2 dias 15h40m14s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
VOLKSWAGEN/GOL MC4 (4P/2P),https://leilo.com.br/leilao/benevides-para/carros/volkswagen/gol-mc4-(4p%2F2p)/ano.2021/c43a58dc-3bf6-11f0-b593-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,PA,2020,N/A,"R$ 27.100,00",Leilão ao vivo em: 2 dias 15h40m43s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FORD/ECOSPORT SE,https://leilo.com.br/leilao/benevides-para/carros/ford/ecosport-se/ano.2019/850d5286-2529-11f0-bcc9-02420a000216,https://leilo.com.br/lote/fotos-modelo/carro.jpg,PA,2018,82.569 km,"R$ 37.900,00",Leilão ao vivo em: 2 dias 15h41m12s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RENAULT/KWID ZEN 1.0 MECANICO (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/renault/kwid-zen-1.0-mecanico-(4p)/ano.2022/8d291683-e968-11ef-903d-02420a000042,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751894760878_4ce91b56-69eb-498d-8f79-f61feb6152e2_pequena_leilo.webp,AM,2021,246.522 km,"R$ 25.800,00",Leilão ao vivo em: 2 dias 15h42m11s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHEVROLET/ONIX LT 1.0 (2P/4P),https://leilo.com.br/leilao/manaus-amazonas/carros/chevrolet/onix-lt-1.0-(2p%2F4p)/ano.2013/e7f3667b-3195-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751895777333_b13f1503-2909-4f56-9e54-7fbee7706608_pequena_leilo.webp,AM,2013,187.606 km,"R$ 22.100,00",Leilão ao vivo em: 2 dias 15h42m40s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FIAT/UNO VIVACE 1.0 (2P/4P),https://leilo.com.br/leilao/benevides-para/carros/fiat/uno-vivace-1.0-(2p%2F4p)/ano.2013/aa010c85-3b3b-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/7/1751895920389_863993a8-801b-4a48-b487-3477c6d6f7b4_pequena_leilo.webp,PA,2013,272.625 km,"R$ 16.600,00",Leilão ao vivo em: 2 dias 15h43m7s,10/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
